file_id,filename,chapbook_id,place_printed,place_printed_nation,place_published,place_sold,publisher,printer,bookseller,date,volume,item,imprint,nls_digital_chapbook_page_id,assigned_date,assigned_printer,assigned_publisher,assigned_place_printed,assigned_place_published,assigned_place_sold
157,104186302/image/108947816.3.jpg,104186302,Newton Stewart,Scotland,,,,"McNairn, Joseph, active 1820-1837",,[1820-1837?],L.C.2858,L.C.2858(28),"Printed and sold, wholesale and retail, by J. M'Nairn",108947814,,,,,,
158,104184228/image/108857816.3.jpg,104184228,Glasgow,Scotland,,,,J. & M. Robertson,,1802,L.C.2837,L.C.2837(17),"Printed by J. & M. Robertson, Saltmarket",108857814,,,,,,
159,104185572/image/108733424.3.jpg,104185572,Glasgow,Scotland,,,,,,1824,L.C.2844,L.C.2844(14),Printed for the booksellers,108733422,,,,,,
160,104184379/image/117783210.3.jpg,104184379,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,1800,L.C.2804,L.C.2804(8),"Printed and sold by J. Morren, East Campbell's Close, Cowgate.",117783208,,,,,,
161,104185756/image/108711224.3.jpg,104185756,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2848,L.C.2848(6),Printed for the booksellers,108711222,,,,,,
162,104185756/image/108710960.3.jpg,104185756,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2848,L.C.2848(6),Printed for the booksellers,108710958,,,,,,
163,104185511/image/108738728.3.jpg,104185511,,,Glasgow,,R. Hutchison & Co.,,,1816,L.C.2842,L.C.2842(12),"Published and sold wholesale and retail, by R. Hutchison & Co. 10, Saltmarket",108738726,,,,,,
164,104184688/image/108854264.3.jpg,104184688,Edinburgh,Scotland,,,,,,1823,L.C.2816,L.C.2816(17),Printed for the booksellers in town and country,108854262,,,,,,
165,104185700/image/108724688.3.jpg,104185700,Glasgow,Scotland,,,,,,[1790?],L.C.2846,L.C.2846(53),Entered according to order.,108724686,,,,,,
166,104186099/image/108619701.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619699,,,,,,
167,104186099/image/108619797.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619795,,,,,,
168,104186099/image/108619749.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619747,,,,,,
169,104186099/image/108619605.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619603,,,,,,
170,104186099/image/108619809.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619807,,,,,,
171,104186099/image/108619569.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619567,,,,,,
172,104186099/image/108619629.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619627,,,,,,
173,104186099/image/108619677.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619675,,,,,,
174,104186099/image/108619653.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619651,,,,,,
175,104186099/image/108619785.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619783,,,,,,
176,104186099/image/108619581.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619579,,,,,,
177,104186099/image/108619725.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619723,,,,,,
178,104186099/image/108619533.3.jpg,104186099,Glasgow,Scotland,,,,,,1855,L.C.2852.H,L.C.2852.H(6),Printed for the booksellers,108619531,,,,,,
179,104185688/image/108725840.3.jpg,104185688,Glasgow,Scotland,,,,,,[1790?],L.C.2846,L.C.2846(42),Entered according to order.,108725838,,,,,,
180,104186878/image/108565101.3.jpg,104186878,Stirling,Scotland,,,,J. Fraser & Co.,,[1816-1820?],L.C.2876.A,L.C.2876.A(7),"Sold wholesale by J. Fraser & Co. printers, Stirling",108565099,,,,,,
181,104184918/image/108517221.3.jpg,104184918,Falkirk,Scotland,,,,,,Printed in the year 1820,L.C.2823,L.C.2823(50),[s.n.],108517219,,,,,,
182,104185110/image/108792488.3.jpg,104185110,Falkirk,Scotland,,,,,,[1850-1860?],L.C.2828.B,L.C.2828.B(19),Printed for the booksellers,108792486,,,,,,
183,104186084/image/108623853.3.jpg,104186084,Glasgow,Scotland,,,,,,1850,L.C.2852.G,L.C.2852.G(8),Printed for the booksellers,108623851,,,,,,
184,104186827/image/108887816.3.jpg,104186827,Stirling,Scotland,,,,"Macnie, William",,1828,L.C.2875,L.C.2875(16),"Printed by William Macnie, and sold wholesale and retail",108887814,,,,,,
185,104185244/image/108504381.3.jpg,104185244,Hatton of Fintray,Scotland,,,,,,[1870-1885?],L.C.2830,L.C.2830(22),Printed for the booksellers,108504379,,,,,,
186,104186055/image/108962480.3.jpg,104186055,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(23),Printed for the booksellers,108962478,,,,,,
187,104186777/image/108890312.3.jpg,104186777,Stirling,Scotland,,,,"Macnie, William",,1823,L.C.2873,L.C.2873(7),Printed by W. Macnie,108890310,,,,,,
188,104185051/image/108802664.3.jpg,104185051,Falkirk,Scotland,,,,,,[1840-1860?],L.C.2828,L.C.2828(19),Printed for the booksellers,108802662,,,,,,
189,104185051/image/108802940.3.jpg,104185051,Falkirk,Scotland,,,,,,[1840-1860?],L.C.2828,L.C.2828(19),Printed for the booksellers,108802938,,,,,,
190,104186403/image/108936104.3.jpg,104186403,Paisley,Scotland,,,,"Caldwell, G.",,1837,L.C.2861.A,L.C.2861.A(26),Printed and published by G. Caldwell,108936102,,,,,,
191,104186814/image/108567405.3.jpg,104186814,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2874,L.C.2874(40),"Printed and sold, wholesale and retail, by W. Macnie, bookseller",108567403,,,,,,
192,104185755/image/108711248.3.jpg,104185755,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2848,L.C.2848(5),Printed for the booksellers,108711246,,,,,,
193,104185926/image/108704336.3.jpg,104185926,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(44),Printed for the booksellers,108704334,,,,,,
194,104185521/image/108737840.3.jpg,104185521,Glasgow,Scotland,,,,R. Hutchison & Co.,,[1816?],L.C.2842,L.C.2842(20),"Published and sold wholesale and retail, by R. Hutchison & Co. 10, Saltmarket",108737838,,,,,,
195,104187100/image/108537933.3.jpg,104187100,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(34),Printed for the booksellers,108537931,,,,,,
196,104186478/image/108581109.3.jpg,104186478,Stirling,Scotland,,,,,,1805,L.C.2864,L.C.2864(17),Entered according to order,108581107,,,,,,
197,104184622/image/117861127.3.jpg,104184622,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2814,L.C.2814(30),Printed for the booksellers in town and country,117861125,,,,,,
198,104184986/image/108654765.3.jpg,104184986,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1816,L.C.2826,L.C.2826(21),Printed by T. Johnston,108654763,,,,,,
199,104186868/image/108566061.3.jpg,104186868,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2876.A,L.C.2876.A(15),"Printed and sold, wholesale and retail, by W. Macnie, bookseller",108566059,,,,,,
200,104185664/image/108728144.3.jpg,104185664,Glasgow,Scotland,,,,,,[1790?],L.C.2846,L.C.2846(20),Entered according to order.,108728142,,,,,,
201,104184783/image/108842720.3.jpg,104184783,Edinburgh,Scotland,,,,,,1828,L.C.2817.A,L.C.2817.A(3),"Printed for the booksellers, [i.e., Leith: printed by Allardice]",108842718,,,,,,
202,104184877/image/110321755.3.jpg,104184877,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,[1810-1825?],L.C.2823,L.C.2823(13),Printed by T. Johnston,110321753,,,,,,
203,104184139/image/107129038.3.jpg,104184139,Aberdeen,Scotland,,,,J. Chalmers and Co.,,[1771-1810],L.C.2787,L.C.2787(1),Printed by J. Chalmers & Co. Castle street Aberdeen,107129036,,,,,,
204,104185132/image/108507261.3.jpg,104185132,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,[1820-1830?],L.C.2829,L.C.2829(19),Printed and sold by T. Johnston,108507259,,,,,,
205,104184391/image/117781866.3.jpg,104184391,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2805,L.C.2805(19),Printed by J. Morren.,117781864,,,,,,
206,104185596/image/108490987.3.jpg,104185596,Glasgow,Scotland,,,,,,1821,L.C.2844.A,L.C.2844.A(17),Printed for the booksellers,108490985,,,,,,
207,104184868/image/108657933.3.jpg,104184868,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1811,L.C.2822,L.C.2822(5),Printed by T. Johnston,108657931,,,,,,
208,104184423/image/117778794.3.jpg,104184423,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2806,L.C.2806(25),Printed by J. Morren.,117778792,,,,,,
209,104185598/image/108490795.3.jpg,104185598,Glasgow,Scotland,,,,,,1823,L.C.2844.A,L.C.2844.A(19),Printed for the booksellers,108490793,,,,,,
210,104184953/image/108820424.3.jpg,104184953,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1818,L.C.2825,L.C.2825(2),Printed & sold by T. Johnston,108820422,,,,,,
211,104186854/image/108880316.3.jpg,104186854,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2876,L.C.2876(22),Printed by W. Macnie,108880314,,,,,,
212,104184883/image/108655821.3.jpg,104184883,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1815,L.C.2823,L.C.2823(19),Printed by T. Johnston,108655819,,,,,,
213,104185128/image/108507645.3.jpg,104185128,Falkirk,Scotland,,,,,,[1840-1850?],L.C.2829,L.C.2829(15),Printed for the booksellers,108507643,,,,,,
214,104186788/image/108569877.3.jpg,104186788,Stirling,Scotland,,,,"Macnie, William",,1825,L.C.2874,L.C.2874(17),Printed by W. Macnie,108569875,,,,,,
215,104184824/image/108831080.3.jpg,104184824,Edinburgh,Scotland,,,,"Brydone, James, active 1836-1893",,[1839-1858?],L.C.2819,L.C.2819(9),"Printed & published by J. Brydone, South Hanover Street",108831078,,,,,,
216,104186762/image/108890984.3.jpg,104186762,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2873,L.C.2873(29),Printed W. Macnie,108890982,,,,,,
217,104186706/image/108573909.3.jpg,104186706,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2872,L.C.2872(1),Printed by M. Randall,108573907,,,,,,
218,104186477/image/108581205.3.jpg,104186477,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,1806,L.C.2864,L.C.2864(16),Printed and sold by C. Randall,108581203,,,,,,
219,104185053/image/108802088.3.jpg,104185053,Falkirk,Scotland,,,,,,[1840-1860?],L.C.2828,L.C.2828(20),Printed for the booksellers,108802086,,,,,,
220,104184921/image/108655629.3.jpg,104184921,Falkirk,Scotland,,,,,,[1810-1825?],L.C.2823,L.C.2823(53),Printed for the booksellers,108655627,,,,,,
221,104184928/image/108516453.3.jpg,104184928,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1811,L.C.2823,L.C.2823(6),"T. Johnston, Printer",108516451,,,,,,
222,104186621/image/108913376.3.jpg,104186621,,,,,,,,1811,L.C.2868,L.C.2868(13),Printed and sold by C. Randall,108913374,,,,,,
223,104186621/image/108913436.3.jpg,104186621,,,,,,,,1811,L.C.2868,L.C.2868(13),Printed and sold by C. Randall,108913434,,,,,,
224,104184397/image/117781290.3.jpg,104184397,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2805,L.C.2805(25),Printed by J. Morren,117781288,,,,,,
225,104186798/image/108568917.3.jpg,104186798,Stirling,Scotland,,,,"Macnie, William",,1825,L.C.2874,L.C.2874(26),Printed by W. Macnie,108568915,,,,,,
226,104186453/image/117857749.3.jpg,104186453,Stirling,Scotland,,,,,,1803,L.C.2863,L.C.2863(17),Printed and sold by C. Randall,117857747,,,,,,
227,104186453/image/117857485.3.jpg,104186453,Stirling,Scotland,,,,,,1803,L.C.2863,L.C.2863(17),Printed and sold by C. Randall,117857483,,,,,,
228,104186453/image/117857641.3.jpg,104186453,Stirling,Scotland,,,,,,1803,L.C.2863,L.C.2863(17),Printed and sold by C. Randall,117857639,,,,,,
229,104186453/image/117857473.3.jpg,104186453,Stirling,Scotland,,,,,,1803,L.C.2863,L.C.2863(17),Printed and sold by C. Randall,117857471,,,,,,
230,104186453/image/117857701.3.jpg,104186453,Stirling,Scotland,,,,,,1803,L.C.2863,L.C.2863(17),Printed and sold by C. Randall,117857699,,,,,,
231,104184454/image/117819142.3.jpg,104184454,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2807,L.C.2807(23),Printed by J. Morren.,117819140,,,,,,
232,104185108/image/108793064.3.jpg,104185108,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,[1810-1825?],L.C.2828.B,L.C.2828.B(17),Printed by T. Johnston,108793062,,,,,,
233,104185967/image/108701264.3.jpg,104185967,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852,L.C.2852(5),Printed for the booksellers,108701262,,,,,,
234,104185786/image/108709424.3.jpg,104185786,Glasgow,Scotland,,,,,,[ca. 1825],L.C.2850,L.C.2850(15),Printed for the booksellers,108709422,,,,,,
235,104184291/image/117719194.3.jpg,104184291,Dunfermline,Scotland,,,,"Miller, John, 1780-1852",,1826,L.C.2798,L.C.2798(2),Printed and sold by John Miller,117719192,,,,,,
236,104184291/image/117719206.3.jpg,104184291,Dunfermline,Scotland,,,,"Miller, John, 1780-1852",,1826,L.C.2798,L.C.2798(2),Printed and sold by John Miller,117719204,,,,,,
237,104184947/image/108822728.3.jpg,104184947,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,[1810-1825?],L.C.2824,L.C.2824(5),Printed and sold by T. Johnston,108822726,,,,,,
238,104186041/image/108685040.3.jpg,104186041,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(10),Printed for the booksellers,108685038,,,,,,
239,104186041/image/108685304.3.jpg,104186041,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(10),Printed for the booksellers,108685302,,,,,,
240,104184757/image/108847616.3.jpg,104184757,Edinburgh,Scotland,,,,,,1817,L.C.2817,L.C.2817(6),Printed for the booksellers,108847614,,,,,,
241,104185655/image/108729008.3.jpg,104185655,Glasgow,Scotland,,,,,,[1790?],L.C.2846,L.C.2846(12),Entered according to order.,108729006,,,,,,
242,104184906/image/108518277.3.jpg,104184906,Falkirk,Scotland,,,,,,[1810-1825?],L.C.2823,L.C.2823(4),"T. Johnston, Printer",108518275,,,,,,
243,104185086/image/108509085.3.jpg,104185086,Falkirk,Scotland,,,,"Taylor, Robert (Printer of Falkirk)",,[1825-1826?],L.C.2828.A,L.C.2828.A(18),Printed by R. Taylor,108509083,,,,,,
244,104187022/image/108548289.3.jpg,104187022,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,1810,L.C.2888,L.C.2888(5),Printed by C. Randall,108548287,,,,,,
245,104187022/image/108548085.3.jpg,104187022,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,1810,L.C.2888,L.C.2888(5),Printed by C. Randall,108548083,,,,,,
246,104186182/image/108951560.3.jpg,104186182,Haddington,Scotland,,,,"Miller, George, of Dunbar",,[1804-1812?],L.C.2853.A,L.C.2853.A(7),"Printed by G. Miller: - at whose shop may be had a variety of pamphlets, ballads, children's books, pictures, catechisms, &c. Wholesale and retail",108951558,,,,,,
247,104187123/image/108535725.3.jpg,104187123,,,Glasgow,,R. Hutchison & Co.,,,1823,L.C.2892,L.C.2892(55),"Published and sold, wholesale and retail, by R. Hutchison, bookseller, 19 Saltmarket",108535723,,,,,,
248,104184250/image/108855704.3.jpg,104184250,Glasgow,Scotland,,,,J. & M. Robertson,,1802,L.C.2837,L.C.2837(6),"Printed by J. & M. Robertson, Saltmarket",108855702,,,,,,
249,104184306/image/108066415.3.jpg,104184306,Dunfermline,Scotland,,,,"Miller, John, 1780-1852",,[1832],L.C.2799,L.C.2799(5),Published by John Miller,108066413,,,,,,
250,104185600/image/108490603.3.jpg,104185600,Glasgow,Scotland,,,,"Neil, J., active 1829",,1829,L.C.2844.A,L.C.2844.A(20),"Printed by and for J. Neil, 17, Bazar",108490601,,,,,,
251,104184969/image/108513429.3.jpg,104184969,,,,,,"Johnston, Thomas (Printer in Falkirk)",,1823,L.C.2825.A,L.C.2825.A(8),Printed and sold by T. Johnston,108513427,,,,,,
252,104184120/image/107131630.3.jpg,104184120,Edinburgh,Scotland,,,,,,[1820],L.C.2786.A,L.C.2786.A(31),"Printed by R. Menzies, Lawnmarket, for the booksellers in town and country",107131628,,,,,,
253,104187131/image/108534957.3.jpg,104187131,,,Glasgow,,R. Hutchison & Co.,,,1823,L.C.2892,L.C.2892(62),"Published and sold, wholesale and retail, by R. Hutchison, bookseller, 19 Saltmarket",108534955,,,,,,
254,104186542/image/108923384.3.jpg,104186542,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2881,L.C.2881(9),"Printed by J. Morren, Cowgate.",108923382,,,,,,
255,104186931/image/108872600.3.jpg,104186931,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2880,L.C.2880(1),Printed by C. Randall,108872598,,,,,,
256,104185098/image/108508125.3.jpg,104185098,Falkirk,Scotland,,,,,,1826,L.C.2828.A,L.C.2828.A(8),Printed by Mrs. Taylor,108508123,,,,,,
257,104184202/image/117738021.3.jpg,104184202,Dumfries,Scotland,,,,"M'Lachlan, Cuthbert",,[1798-1802],L.C.2794,L.C.2794(1),,117738019,,,,,,
258,104184234/image/108857240.3.jpg,104184234,Glasgow,Scotland,,,,J. & M. Robertson,,1802,L.C.2837,L.C.2837(22),"Printed by J. & M. Robertson, Saltmarket",108857238,,,,,,
259,104185973/image/108700304.3.jpg,104185973,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.A,L.C.2852.A(10),Printed for the booksellers,108700302,,,,,,
260,104185636/image/108647349.3.jpg,104185636,Glasgow,Scotland,,,,,,[1850-1860?],L.C.2845,L.C.2845(29),Printed for the booksellers,108647347,,,,,,
261,104185636/image/108647433.3.jpg,104185636,Glasgow,Scotland,,,,,,[1850-1860?],L.C.2845,L.C.2845(29),Printed for the booksellers,108647431,,,,,,
262,104185965/image/108701456.3.jpg,104185965,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852,L.C.2852(4),Printed for the booksellers,108701454,,,,,,
263,104185436/image/108749072.3.jpg,104185436,Glasgow,Scotland,,,,J. & M. Robertson,,1802,L.C.2838,L.C.2838(23),"Printed by J. and M. Robertson, Saltmarket",108749070,,,,,,
264,104185221/image/108773360.3.jpg,104185221,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.C,L.C.2852.C(27),Printed for the booksellers,108773358,,,,,,
265,104186009/image/108693104.3.jpg,104186009,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.D,L.C.2852.D(7),Printed for the booksellers,108693102,,,,,,
266,104186727/image/108571989.3.jpg,104186727,Stirling,Scotland,,,,"Randall, Mary, -1847",,1820,L.C.2872,L.C.2872(29),Printed and sold by M. Randall,108571987,,,,,,
267,104184395/image/117781482.3.jpg,104184395,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2805,L.C.2805(23),"Printed by J. Morren, Cowgate.",117781480,,,,,,
268,104185955/image/108702320.3.jpg,104185955,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852,L.C.2852(30),Printed for the booksellers,108702318,,,,,,
269,104184137/image/107129278.3.jpg,104184137,Edinburgh,Scotland,,,,,,1724,L.C.2786A,L.C.2786A(23),Printed in the year,107129276,,,,,,
270,104184137/image/107129362.3.jpg,104184137,Edinburgh,Scotland,,,,,,1724,L.C.2786A,L.C.2786A(23),Printed in the year,107129360,,,,,,
271,104186977/image/108554253.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554251,,,,,,
272,104186977/image/108554181.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554179,,,,,,
273,104186977/image/108554229.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554227,,,,,,
274,104186977/image/108554433.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554431,,,,,,
275,104186977/image/108554385.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554383,,,,,,
276,104186977/image/108554373.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554371,,,,,,
277,104186977/image/108554361.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554359,,,,,,
278,104186977/image/108554241.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554239,,,,,,
279,104186977/image/108554205.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554203,,,,,,
280,104186977/image/108554457.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554455,,,,,,
281,104186977/image/108554409.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554407,,,,,,
282,104186977/image/108554337.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554335,,,,,,
283,104186977/image/108554313.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554311,,,,,,
284,104186977/image/108554301.3.jpg,104186977,Glasgow,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(3),[s.n.],108554299,,,,,,
